Geofence,LOCATION,BADGE,MUG,DoorType,Datetime,Latitude,Longitude,,
S2,LT2,B2952,1,EXIT,11/1/2020 18:35,,,,
S2,LT1,B2953,0,EXIT,11/6/2020 14:13,,,,
S2,LT2,B2954,1,EXIT,10/19/2020 19:18,,,,
S2,LT2,B2955,0,EXIT,10/30/2020 17:53,,,,
S2,LT1,B2956,0,EXIT,10/23/2020 6:33,,,,
S2,LT1,B2957,1,EXIT,11/6/2020 0:19,,,,
S2,LT1,B2958,1,EXIT,11/6/2020 6:45,,,,
S2,LT2,B2959,0,ENTRY,10/19/2020 20:04,,,,
S2,LT2,B2960,0,EXIT,10/31/2020 10:02,,,,
S2,LT2,B2961,1,EXIT,11/8/2020 23:47,,,,
S2,LT2,B2962,1,EXIT,10/19/2020 22:51,,,,
S2,LT1,B2963,1,EXIT,10/19/2020 22:43,,,,
S2,LT1,B2964,1,EXIT,10/19/2020 22:16,,,,
S2,LT1,B2965,1,EXIT,11/5/2020 11:06,,,,
S2,LT2,B2966,1,EXIT,11/8/2020 23:20,,,,
S2,LT2,B2967,1,EXIT,10/19/2020 23:01,,,,
S2,LT2,B2968,1,EXIT,10/19/2020 23:07,,,,
S2,LT1,B2969,1,EXIT,11/8/2020 0:58,,,,
S2,LT2,B2970,0,EXIT,11/1/2020 23:52,,,,
S2,LT2,B2971,0,EXIT,11/6/2020 13:16,,,,
S2,LT1,B2972,0,EXIT,11/8/2020 2:08,,,,
S2,LT1,B2973,1,ENTRY,11/4/2020 3:41,,,,
S2,LT1,B2974,0,EXIT,10/20/2020 2:50,,,,
S2,LT1,B2975,0,EXIT,11/3/2020 1:48,,,,
S2,LT1,B2976,0,ENTRY,11/1/2020 4:23,,,,
S2,LT1,B2977,1,PICK-UP,10/20/2020 6:17,,,,
S2,LT2,B2978,0,EXIT,10/31/2020 7:03,,,,
S2,LT1,B2979,1,EXIT,10/23/2020 7:40,,,,
S2,LT1,B2980,0,EXIT,11/6/2020 4:13,,,,
S2,LT1,B2981,0,ENTRY,10/20/2020 5:44,,,,
S2,LT1,B2982,0,EXIT,11/8/2020 3:24,,,,
S2,LT2,B2983,0,DROP-OFF,10/20/2020 6:43,,,,
S2,LT2,B2984,0,EXIT,11/9/2020 7:03,,,,
S2,LT1,B2985,0,EXIT,10/20/2020 6:53,,,,
S2,LT1,B2986,1,EXIT,11/7/2020 13:03,,,,
S2,LT1,B2987,0,EXIT,10/22/2020 7:10,,,,
S2,LT2,B2988,0,ENTRY,10/20/2020 7:01,,,,
S2,LT2,B2989,0,EXIT,10/25/2020 10:16,,,,
S2,LT1,B2990,0,EXIT,11/6/2020 3:21,,,,
S2,LT1,B2991,1,EXIT,11/8/2020 22:19,,,,
S2,LT1,B2992,1,ENTRY,10/29/2020 7:55,,,,
S2,LT2,B2993,1,EXIT,11/8/2020 6:36,,,,
S2,LT1,B2994,1,EXIT,10/20/2020 8:04,,,,
S2,LT2,B2995,0,EXIT,11/5/2020 8:49,,,,
S2,LT1,B2996,0,EXIT,10/20/2020 8:18,,,,
S2,LT1,B2997,1,EXIT,10/20/2020 8:17,,,,
S2,LT1,B2998,0,EXIT,10/20/2020 8:22,,,,
S2,LT2,B2999,0,EXIT,10/20/2020 10:13,,,,
S2,LT1,B3000,0,EXIT,11/6/2020 15:47,,,,
S2,LT2,B3001,0,EXIT,11/5/2020 9:44,,,,
S2,LT2,B3002,1,EXIT,10/30/2020 10:29,,,,
S2,LT2,B3003,0,EXIT,10/20/2020 10:35,,,,
S2,LT2,B3004,0,DROP-OFF,10/20/2020 10:22,,,,
S2,LT1,B3005,0,EXIT,11/7/2020 13:33,,,,
S2,LT2,B3006,0,EXIT,11/7/2020 12:08,,,,
S2,LT1,B3007,1,ENTRY,10/29/2020 11:47,,,,
S2,LT1,B3008,0,EXIT,11/5/2020 7:05,,,,
S2,LT1,B3009,0,EXIT,10/20/2020 10:33,,,,
S2,LT1,B3010,0,EXIT,11/6/2020 8:03,,,,
S2,LT1,B3011,0,EXIT,10/20/2020 10:36,,,,
S2,LT1,B3012,0,EXIT,10/26/2020 14:11,,,,
S2,LT1,B3013,1,EXIT,10/20/2020 10:48,,,,
S2,LT1,B3014,0,EXIT,10/20/2020 11:05,,,,
S2,LT2,B3015,0,ENTRY,11/7/2020 16:17,,,,
S2,LT1,B3016,0,EXIT,10/20/2020 11:06,,,,
S2,LT1,B3017,1,ENTRY,10/20/2020 11:12,,,,
S2,LT2,B3018,1,EXIT,11/3/2020 9:57,,,,
S2,LT1,B3019,1,EXIT,11/5/2020 21:40,,,,
S2,LT1,B3020,0,EXIT,11/9/2020 6:56,,,,
S2,LT2,B3021,0,EXIT,11/3/2020 7:11,,,,
S2,LT1,B3022,0,EXIT,11/3/2020 14:25,,,,
S2,LT1,B3023,0,ENTRY,10/26/2020 13:36,,,,
S2,LT2,B3024,1,EXIT,11/3/2020 14:13,,,,
S2,LT2,B3025,0,EXIT,11/9/2020 8:57,,,,
S2,LT1,B3026,0,ENTRY,10/20/2020 13:01,,,,
S2,LT1,B3027,1,ENTRY,10/20/2020 14:04,,,,
S2,LT2,B3028,0,EXIT,11/7/2020 13:36,,,,
S2,LT1,B3029,1,ENTRY,10/20/2020 16:05,,,,
S2,LT1,B3030,0,EXIT,10/20/2020 13:49,,,,
S2,LT1,B3031,1,EXIT,11/5/2020 6:27,,,,
S2,LT1,B3032,1,EXIT,10/20/2020 14:42,,,,
S2,LT1,B3033,0,EXIT,10/20/2020 14:13,,,,
S2,LT1,B3034,1,EXIT,11/1/2020 10:21,,,,
S2,LT2,B3035,0,PICK-UP,10/20/2020 15:12,,,,
S2,LT1,B3036,0,EXIT,11/9/2020 9:16,,,,
S2,LT2,B3037,0,EXIT,10/30/2020 17:12,,,,
S2,LT2,B3038,1,EXIT,11/5/2020 21:57,,,,
S2,LT1,B3039,0,DROP-OFF,10/28/2020 14:02,,,,
S2,LT2,B3040,0,EXIT,10/29/2020 15:25,,,,
S2,LT2,B3041,0,EXIT,10/20/2020 14:58,,,,
S2,LT1,B3042,0,ENTRY,10/20/2020 14:47,,,,
S2,LT1,B3043,1,ENTRY,10/28/2020 12:57,,,,
S2,LT1,B3044,1,EXIT,10/20/2020 14:55,,,,
S2,LT1,B3045,0,ENTRY,10/20/2020 15:16,,,,
S2,LT1,B3046,0,EXIT,11/2/2020 6:32,,,,
S2,LT2,B3047,1,EXIT,10/22/2020 19:28,,,,
S2,LT2,B3048,1,EXIT,10/28/2020 15:09,,,,
S2,LT2,B3049,1,EXIT,10/24/2020 13:41,,,,
S2,LT2,B3050,0,EXIT,10/28/2020 17:35,,,,
S2,LT2,B3051,0,EXIT,11/2/2020 22:08,,,,
S2,LT1,B3052,1,EXIT,11/5/2020 5:14,,,,
S2,LT2,B3053,0,DROP-OFF,10/20/2020 15:19,,,,
S2,LT1,B3054,0,EXIT,11/4/2020 15:54,,,,
S2,LT1,B3055,0,DROP-OFF,10/20/2020 15:45,,,,
S2,LT1,B3056,1,EXIT,10/23/2020 11:26,,,,
S2,LT1,B3057,1,EXIT,10/20/2020 16:11,,,,
S2,LT1,B3058,0,EXIT,11/6/2020 14:32,,,,
S2,LT2,B3059,0,ENTRY,10/20/2020 15:57,,,,
S2,LT1,B3060,1,EXIT,11/8/2020 15:05,,,,
S2,LT1,B3061,1,EXIT,11/2/2020 16:30,,,,
S2,LT1,B3062,1,ENTRY,10/30/2020 21:46,,,,
S2,LT1,B3063,0,EXIT,11/6/2020 18:41,,,,
S2,LT2,B3064,0,EXIT,10/20/2020 16:53,,,,
S2,LT2,B3065,1,EXIT,10/20/2020 16:47,,,,
S2,LT1,B3066,1,EXIT,11/6/2020 20:08,,,,
S2,LT2,B3067,0,DROP-OFF,11/5/2020 15:59,,,,
S2,LT1,B3068,1,EXIT,10/24/2020 19:52,,,,
S2,LT2,B3069,0,DROP-OFF,10/20/2020 16:59,,,,
S2,LT1,B3070,0,EXIT,10/31/2020 19:22,,,,
S2,LT1,B3071,0,EXIT,10/20/2020 17:04,,,,
S2,LT1,B3072,1,EXIT,10/20/2020 17:07,,,,
S2,LT1,B3073,0,ENTRY,11/3/2020 12:24,,,,
S2,LT1,B3074,1,EXIT,10/20/2020 17:28,,,,
S2,LT1,B3075,1,EXIT,10/20/2020 17:55,37.773043,-122.277128,,
S2,LT2,B3076,1,EXIT,11/5/2020 18:57,37.814711,-122.291311,,
S2,LT2,B3077,0,DROP-OFF,10/20/2020 18:07,,,,
S2,LT1,B3078,0,EXIT,10/20/2020 18:05,,,,
S2,LT1,B3079,0,EXIT,11/3/2020 17:22,,,,
S2,LT1,B3080,1,ENTRY,10/20/2020 18:28,,,,
S2,LT2,B3081,1,ENTRY,10/30/2020 16:39,,,,
S2,LT2,B3082,0,DROP-OFF,10/29/2020 13:52,,,,
S2,LT2,B3083,0,DROP-OFF,11/6/2020 14:19,,,,
S2,LT1,B3084,0,EXIT,11/9/2020 7:07,,,,
S2,LT2,B3085,0,DROP-OFF,10/20/2020 18:42,,,,
S2,LT1,B3086,1,EXIT,10/26/2020 21:40,,,,
S2,LT1,B3087,0,ENTRY,11/6/2020 15:25,,,,
S2,LT2,B3088,0,ENTRY,11/8/2020 23:21,,,,
S2,LT1,B3089,1,EXIT,10/20/2020 20:32,,,,
S2,LT2,B3090,0,EXIT,10/20/2020 19:43,,,,
S2,LT1,B3091,1,EXIT,11/8/2020 15:55,,,,
S2,LT2,B3092,1,EXIT,11/2/2020 12:01,,,,
S2,LT1,B3093,1,EXIT,11/5/2020 21:05,,,,
S2,LT2,B3094,1,EXIT,11/5/2020 18:23,,,,
S2,LT2,B3095,0,EXIT,11/5/2020 12:14,,,,
S2,LT2,B3096,0,EXIT,11/8/2020 1:35,,,,
S2,LT1,B3097,0,ENTRY,10/20/2020 22:23,,,,
S2,LT2,B3098,1,EXIT,10/20/2020 23:44,,,,
S2,LT1,B3099,1,EXIT,11/6/2020 5:25,,,,
S2,LT2,B3100,0,EXIT,11/5/2020 17:21,,,,
S2,LT1,B3101,1,EXIT,11/5/2020 18:46,,,,
S2,LT2,B3102,0,EXIT,11/8/2020 20:34,,,,
S2,LT1,B3103,1,ENTRY,10/23/2020 20:26,,,,
S2,LT1,B3104,1,EXIT,10/21/2020 4:27,,,,
S2,LT1,B3105,0,EXIT,11/1/2020 18:22,,,,
S2,LT2,B3106,0,DROP-OFF,10/21/2020 5:31,,,,
S2,LT1,B3107,1,EXIT,11/8/2020 7:32,,,,
S2,LT1,B3108,0,EXIT,10/29/2020 7:35,,,,
S2,LT1,B3109,1,EXIT,11/6/2020 6:32,,,,
S2,LT1,B3110,0,ENTRY,10/21/2020 22:06,,,,
S2,LT1,B3111,1,EXIT,11/7/2020 6:40,,,,
S2,LT1,B3112,0,EXIT,10/21/2020 8:48,,,,
S2,LT1,B3113,1,ENTRY,10/31/2020 5:02,,,,
S2,LT1,B3114,1,ENTRY,10/21/2020 6:50,,,,
S2,LT1,B3115,1,EXIT,11/5/2020 11:19,,,,
S2,LT1,B3116,1,EXIT,10/28/2020 19:31,,,,
S2,LT2,B3117,0,DROP-OFF,10/31/2020 7:03,,,,
S2,LT2,B3118,0,DROP-OFF,11/8/2020 14:46,,,,
S2,LT1,B3119,1,ENTRY,10/27/2020 5:49,,,,
S2,LT2,B3120,0,EXIT,10/23/2020 7:26,,,,
S2,LT1,B3121,0,EXIT,10/21/2020 7:48,,,,
S2,LT1,B3122,0,EXIT,11/7/2020 7:49,,,,
S2,LT2,B3123,0,ENTRY,10/21/2020 8:41,,,,
S2,LT2,B3124,0,EXIT,10/21/2020 8:38,,,,
S2,LT2,B3125,1,EXIT,11/9/2020 8:04,,,,
S2,LT1,B3126,0,EXIT,11/9/2020 12:08,,,,
S2,LT2,B3127,0,EXIT,10/21/2020 9:17,,,,
S2,LT1,B3128,1,EXIT,11/5/2020 18:09,,,,
S2,LT1,B3129,1,EXIT,10/22/2020 15:30,,,,
S2,LT1,B3130,1,ENTRY,10/25/2020 10:50,,,,
S2,LT1,B3131,1,ENTRY,10/21/2020 16:05,,,,
S2,LT2,B3132,0,EXIT,11/1/2020 7:03,,,,
S2,LT1,B3133,0,DROP-OFF,11/5/2020 15:46,,,,
S2,LT2,B3134,0,EXIT,11/8/2020 22:46,,,,
S2,LT2,B3135,0,EXIT,10/29/2020 12:28,,,,
S2,LT2,B3136,1,EXIT,11/9/2020 6:29,,,,
S2,LT2,B3137,0,EXIT,11/7/2020 12:40,,,,
S2,LT2,B3138,0,EXIT,10/31/2020 11:45,,,,
S2,LT1,B3139,0,EXIT,11/4/2020 11:41,,,,
S2,LT1,B3140,0,DROP-OFF,10/31/2020 11:45,,,,
S2,LT2,B3141,0,EXIT,10/21/2020 11:48,,,,
S2,LT1,B3142,1,ENTRY,10/24/2020 14:31,,,,
S2,LT1,B3143,1,EXIT,10/24/2020 11:39,,,,
S2,LT1,B3144,1,ENTRY,10/29/2020 10:27,,,,
S2,LT1,B3145,0,EXIT,11/1/2020 6:48,,,,
S2,LT2,B3146,0,DROP-OFF,11/8/2020 15:13,,,,
S2,LT1,B3147,0,EXIT,11/7/2020 11:56,,,,
S2,LT2,B3148,1,EXIT,10/27/2020 10:53,,,,
S2,LT1,B3149,1,ENTRY,10/21/2020 12:04,,,,
S2,LT1,B3150,0,ENTRY,10/21/2020 12:06,,,,
S2,LT1,B3151,1,ENTRY,10/22/2020 18:00,,,,
S2,LT1,B3152,1,EXIT,11/6/2020 20:07,,,,
S2,LT2,B3153,1,ENTRY,11/4/2020 17:09,,,,
S2,LT1,B3154,0,EXIT,10/21/2020 12:39,,,,
S2,LT1,B3155,1,EXIT,10/26/2020 15:22,,,,
S2,LT1,B3156,0,EXIT,11/7/2020 13:53,,,,
S2,LT1,B3157,1,ENTRY,10/29/2020 12:22,,,,
S2,LT1,B3158,0,EXIT,11/9/2020 8:35,,,,
S2,LT1,B3159,1,ENTRY,10/29/2020 9:20,,,,
S2,LT1,B3160,0,EXIT,10/21/2020 13:14,,,,
S2,LT2,B3161,0,DROP-OFF,10/21/2020 13:20,,,,
S2,LT1,B3162,0,EXIT,10/22/2020 10:00,,,,
S2,LT1,B3163,1,EXIT,11/7/2020 17:26,,,,
S2,LT1,B3164,1,EXIT,11/8/2020 14:07,,,,
S2,LT1,B3165,0,EXIT,10/23/2020 12:17,,,,
S2,LT2,B3166,0,DROP-OFF,10/22/2020 12:58,,,,
S2,LT1,B3167,0,EXIT,10/21/2020 13:49,,,,
S2,LT2,B3168,1,EXIT,11/2/2020 12:59,,,,
S2,LT2,B3169,1,EXIT,10/21/2020 14:08,,,,
S2,LT2,B3170,0,EXIT,10/30/2020 12:59,,,,
S2,LT1,B3171,1,PICK-UP,11/1/2020 15:31,,,,
S2,LT1,B3172,0,EXIT,10/21/2020 14:13,,,,
S2,LT1,B3173,0,EXIT,11/7/2020 13:34,,,,
S2,LT2,B3174,1,EXIT,10/21/2020 15:07,,,,
S2,LT1,B3175,1,EXIT,10/31/2020 15:27,,,,
S2,LT1,B3176,1,ENTRY,10/26/2020 21:21,,,,
S2,LT2,B3177,0,EXIT,10/25/2020 11:47,,,,
S2,LT2,B3178,0,DROP-OFF,11/8/2020 12:25,,,,
S2,LT1,B3179,0,EXIT,10/29/2020 8:47,,,,
S2,LT1,B3180,0,EXIT,11/9/2020 9:38,,,,
S2,LT2,B3181,0,DROP-OFF,10/21/2020 14:57,,,,
S2,LT1,B3182,0,ENTRY,10/25/2020 6:06,,,,
S2,LT1,B3183,1,EXIT,11/5/2020 7:03,,,,
S2,LT2,B3184,0,DROP-OFF,10/22/2020 13:40,,,,
S2,LT2,B3185,0,PICK-UP,11/2/2020 18:41,,,,
S2,LT1,B3186,0,ENTRY,10/21/2020 15:30,,,,
S2,LT2,B3187,1,EXIT,11/7/2020 22:02,,,,
S2,LT2,B3188,0,EXIT,10/21/2020 22:04,,,,
S2,LT2,B3189,0,EXIT,11/2/2020 12:32,,,,
S2,LT2,B3190,1,EXIT,11/1/2020 15:42,,,,
S2,LT2,B3191,0,EXIT,11/7/2020 10:58,,,,
S2,LT1,B3192,1,ENTRY,11/1/2020 8:55,,,,
S2,LT2,B3193,0,PICK-UP,11/8/2020 23:03,,,,
S2,LT2,B3194,0,DROP-OFF,10/21/2020 16:00,,,,
S2,LT2,B3195,0,DROP-OFF,11/3/2020 14:55,,,,
S2,LT1,B3196,1,ENTRY,10/21/2020 16:51,,,,
S2,LT2,B3197,0,ENTRY,10/27/2020 1:13,,,,
S2,LT2,B3198,0,EXIT,10/28/2020 6:15,,,,
S2,LT1,B3199,0,EXIT,11/5/2020 0:18,,,,
S2,LT1,B3200,0,EXIT,10/26/2020 14:04,,,,
S2,LT2,B3201,0,ENTRY,10/28/2020 21:54,,,,
S2,LT2,B3202,1,ENTRY,11/5/2020 22:51,,,,
S2,LT1,B3203,0,EXIT,11/5/2020 10:27,,,,
S2,LT1,B3204,0,EXIT,11/4/2020 19:24,,,,
S2,LT1,B3205,0,EXIT,11/4/2020 13:02,,,,
S2,LT1,B3206,0,EXIT,10/21/2020 18:23,,,,
S2,LT2,B3207,0,EXIT,10/21/2020 18:39,,,,
S2,LT1,B3208,1,EXIT,11/5/2020 21:20,,,,
S2,LT2,B3209,0,EXIT,10/21/2020 19:02,,,,
S2,LT1,B3210,1,EXIT,11/7/2020 23:03,,,,
S2,LT2,B3211,1,ENTRY,11/7/2020 22:50,,,,
S2,LT2,B3212,0,EXIT,11/6/2020 19:22,,,,
S2,LT1,B3213,0,EXIT,10/22/2020 13:51,,,,
S2,LT1,B3214,1,ENTRY,10/21/2020 19:52,,,,
S2,LT1,B3215,1,EXIT,11/8/2020 20:02,,,,
S2,LT1,B3216,0,EXIT,10/29/2020 6:51,,,,
S2,LT1,B3217,0,EXIT,10/31/2020 15:41,,,,
S2,LT2,B3218,0,EXIT,10/21/2020 20:37,,,,
S2,LT2,B3219,0,EXIT,10/25/2020 19:05,,,,
S2,LT1,B3220,1,EXIT,10/28/2020 15:46,,,,
S2,LT2,B3221,1,EXIT,11/6/2020 21:58,,,,
S2,LT1,B3222,0,EXIT,11/6/2020 0:35,,,,
S2,LT2,B3223,0,EXIT,11/7/2020 4:31,,,,
S2,LT2,B3224,0,DROP-OFF,10/29/2020 17:56,,,,
S2,LT1,B3225,0,EXIT,11/7/2020 12:49,,,,
S2,LT2,B3226,1,EXIT,10/25/2020 14:38,,,,
S2,LT1,B3227,1,EXIT,11/7/2020 3:58,,,,
S2,LT1,B3228,1,EXIT,11/8/2020 21:09,,,,
S2,LT1,B3229,1,EXIT,11/8/2020 1:26,,,,
S2,LT1,B3230,0,EXIT,10/22/2020 4:06,,,,
S2,LT1,B3231,0,EXIT,10/22/2020 5:32,,,,
S2,LT2,B3232,1,EXIT,11/9/2020 5:56,,,,
S2,LT2,B3233,0,DROP-OFF,10/22/2020 4:48,,,,
S2,LT1,B3234,0,EXIT,11/8/2020 4:50,,,,
S2,LT1,B3235,0,EXIT,11/9/2020 4:54,,,,
S2,LT1,B3236,0,EXIT,10/28/2020 6:01,,,,
S2,LT1,B3237,0,EXIT,11/4/2020 7:20,,,,
S2,LT1,B3238,1,ENTRY,10/28/2020 8:22,,,,
S2,LT2,B3239,0,EXIT,11/6/2020 8:42,,,,
S2,LT2,B3240,0,EXIT,11/8/2020 8:45,,,,
S2,LT1,B3241,0,EXIT,10/30/2020 6:01,,,,
S2,LT1,B3242,0,EXIT,11/2/2020 7:37,,,,
S2,LT1,B3243,1,EXIT,10/22/2020 6:38,,,,
S2,LT1,B3244,0,EXIT,10/26/2020 16:21,,,,
S2,LT1,B3245,1,ENTRY,10/27/2020 7:38,,,,
S2,LT1,B3246,0,DROP-OFF,11/2/2020 7:29,,,,
S2,LT1,B3247,0,EXIT,10/30/2020 19:06,,,,
S2,LT1,B3248,0,EXIT,10/31/2020 21:31,,,,
S2,LT1,B3249,0,EXIT,11/8/2020 9:05,,,,
S2,LT2,B3250,0,DROP-OFF,10/22/2020 8:06,,,,
S2,LT2,B3251,0,EXIT,10/23/2020 18:03,,,,
S2,LT2,B3252,0,EXIT,11/7/2020 12:52,,,,
S2,LT2,B3253,0,EXIT,10/22/2020 9:24,,,,
S2,LT2,B3254,0,ENTRY,10/22/2020 9:10,,,,
S2,LT1,B3255,0,ENTRY,10/23/2020 16:41,,,,
S2,LT1,B3256,0,DROP-OFF,10/22/2020 9:14,,,,
S2,LT2,B3257,1,EXIT,11/6/2020 23:52,,,,
S2,LT1,B3258,0,EXIT,11/6/2020 8:55,,,,
S2,LT2,B3259,0,EXIT,11/8/2020 16:09,,,,
S2,LT1,B3260,0,EXIT,10/29/2020 11:19,,,,
S2,LT2,B3261,0,EXIT,10/22/2020 10:19,,,,
S2,LT1,B3262,1,EXIT,10/22/2020 10:18,,,,
S2,LT1,B3263,1,ENTRY,10/27/2020 16:45,,,,
S2,LT1,B3264,1,EXIT,10/26/2020 8:53,,,,
S2,LT1,B3265,1,EXIT,10/26/2020 15:57,,,,
S2,LT1,B3266,0,EXIT,10/22/2020 10:43,,,,
S2,LT1,B3267,0,EXIT,11/9/2020 12:50,,,,
S2,LT2,B3268,1,EXIT,11/7/2020 18:47,,,,
S2,LT1,B3269,1,ENTRY,10/22/2020 10:51,,,,
S2,LT1,B3270,0,EXIT,10/22/2020 11:05,,,,
S2,LT2,B3271,1,EXIT,10/31/2020 14:23,,,,
S2,LT2,B3272,0,EXIT,10/22/2020 11:13,,,,
S2,LT2,B3273,1,EXIT,11/1/2020 0:08,,,,
S2,LT1,B3274,1,EXIT,11/5/2020 15:15,,,,
S2,LT2,B3275,1,EXIT,10/22/2020 11:57,,,,
S2,LT1,B3276,0,EXIT,10/22/2020 12:26,,,,
S2,LT1,B3277,1,EXIT,11/4/2020 8:01,,,,
S2,LT1,B3278,1,ENTRY,10/30/2020 10:27,,,,
S2,LT1,B3279,1,EXIT,10/22/2020 12:46,,,,
S2,LT2,B3280,1,EXIT,11/7/2020 14:52,,,,
S2,LT1,B3281,0,EXIT,11/8/2020 11:32,,,,
S2,LT1,B3282,0,EXIT,11/7/2020 14:40,,,,
S2,LT1,B3283,0,EXIT,10/22/2020 13:42,,,,
S2,LT1,B3284,0,EXIT,11/9/2020 7:54,,,,
S2,LT2,B3285,0,DROP-OFF,10/22/2020 13:35,,,,
S2,LT2,B3286,0,ENTRY,11/3/2020 15:50,,,,
S2,LT1,B3287,1,EXIT,11/8/2020 16:04,,,,
S2,LT1,B3288,0,EXIT,10/26/2020 17:02,,,,
S2,LT1,B3289,0,DROP-OFF,10/22/2020 13:57,,,,
S2,LT1,B3290,0,DROP-OFF,11/7/2020 21:27,,,,
S2,LT2,B3291,1,EXIT,10/23/2020 14:18,,,,
S2,LT2,B3292,0,DROP-OFF,10/22/2020 14:13,,,,
S2,LT2,B3293,0,EXIT,11/1/2020 10:57,,,,
S2,LT2,B3294,0,EXIT,10/22/2020 14:31,,,,
S2,LT2,B3295,0,EXIT,10/31/2020 22:25,,,,
S2,LT2,B3296,1,EXIT,10/31/2020 20:22,,,,
S2,LT2,B3297,0,EXIT,11/8/2020 7:35,,,,
S2,LT1,B3298,0,DROP-OFF,10/22/2020 14:51,,,,
S2,LT1,B3299,0,EXIT,11/9/2020 5:34,,,,
S2,LT2,B3300,0,EXIT,10/26/2020 14:17,,,,
S2,LT2,B3301,0,EXIT,11/2/2020 20:34,,,,
S2,LT1,B3302,0,EXIT,11/8/2020 20:58,,,,
S2,LT2,B3303,0,DROP-OFF,10/22/2020 15:40,,,,
S2,LT2,B3304,1,EXIT,11/7/2020 15:14,,,,
S2,LT1,B3305,0,DROP-OFF,10/22/2020 16:14,,,,
S2,LT2,B3306,0,DROP-OFF,10/31/2020 6:48,,,,
S2,LT1,B3307,0,EXIT,11/9/2020 4:44,,,,
S2,LT1,B3308,1,ENTRY,10/22/2020 16:31,,,,
S2,LT2,B3309,1,EXIT,10/22/2020 16:43,,,,
S2,LT1,B3310,0,DROP-OFF,10/22/2020 16:52,,,,
S2,LT1,B3311,1,EXIT,11/4/2020 9:58,,,,
S2,LT2,B3312,0,DROP-OFF,10/22/2020 17:09,,,,
S2,LT2,B3313,0,ENTRY,10/22/2020 17:10,,,,
S2,LT1,B3314,0,EXIT,10/22/2020 17:16,,,,
S2,LT1,B3315,0,EXIT,10/29/2020 14:31,,,,
S2,LT2,B3316,0,EXIT,10/22/2020 18:44,,,,
S2,LT2,B3317,1,EXIT,11/2/2020 11:28,,,,
S2,LT1,B3318,0,EXIT,11/8/2020 8:33,,,,
S2,LT2,B3319,0,EXIT,10/22/2020 17:46,,,,
S2,LT1,B3320,0,EXIT,10/22/2020 17:46,,,,
S2,LT2,B3321,1,EXIT,10/28/2020 20:19,,,,
S2,LT2,B3322,1,ENTRY,11/5/2020 20:18,,,,
S2,LT2,B3323,1,EXIT,10/22/2020 19:31,,,,
S2,LT2,B3324,0,EXIT,10/29/2020 13:45,,,,
S2,LT1,B3325,1,ENTRY,10/26/2020 23:00,,,,
S2,LT2,B3326,1,EXIT,10/22/2020 19:47,,,,
S2,LT2,B3327,0,ENTRY,10/22/2020 18:50,,,,
S2,LT1,B3328,1,EXIT,10/22/2020 19:49,,,,
S2,LT2,B3329,1,EXIT,10/24/2020 19:47,,,,
S2,LT1,B3330,1,ENTRY,10/22/2020 19:36,,,,
S2,LT1,B3331,0,EXIT,10/22/2020 20:01,,,,
S2,LT2,B3332,0,DROP-OFF,10/22/2020 19:49,,,,
S2,LT1,B3333,0,DROP-OFF,11/2/2020 10:13,,,,
S2,LT2,B3334,0,EXIT,10/23/2020 11:30,,,,
S2,LT1,B3335,0,ENTRY,10/22/2020 20:01,,,,
S2,LT2,B3336,0,EXIT,11/4/2020 22:48,,,,
S2,LT1,B3337,1,EXIT,11/9/2020 2:05,,,,
S2,LT1,B3338,0,DROP-OFF,10/22/2020 20:40,,,,
S2,LT2,B3339,0,EXIT,11/8/2020 17:43,,,,
S2,LT2,B3340,0,EXIT,10/23/2020 15:55,,,,
S2,LT2,B3341,1,ENTRY,11/6/2020 15:40,,,,
S2,LT2,B3342,0,EXIT,10/22/2020 23:17,,,,
S2,LT2,B3343,0,EXIT,11/8/2020 5:06,,,,
S2,LT1,B3344,1,ENTRY,10/22/2020 21:26,,,,
S2,LT1,B3345,0,EXIT,11/8/2020 4:31,,,,
S2,LT2,B3346,1,EXIT,11/7/2020 18:34,,,,
S2,LT1,B3347,1,EXIT,10/22/2020 22:16,,,,
S2,LT1,B3348,1,EXIT,10/29/2020 22:16,,,,
S2,LT2,B3349,0,EXIT,10/27/2020 15:57,,,,
S2,LT1,B3350,1,ENTRY,10/25/2020 5:45,,,,
S2,LT2,B3351,0,DROP-OFF,10/24/2020 13:46,,,,
S2,LT1,B3352,0,EXIT,11/8/2020 19:21,,,,
S2,LT2,B3353,1,EXIT,10/26/2020 20:13,,,,
S2,LT2,B3354,1,EXIT,11/9/2020 0:12,,,,
S2,LT1,B3355,0,ENTRY,10/23/2020 2:07,,,,
S2,LT1,B3356,0,EXIT,11/4/2020 23:51,,,,
S2,LT2,B3357,0,DROP-OFF,11/8/2020 7:12,,,,
S2,LT1,B3358,0,DROP-OFF,10/25/2020 6:26,,,,
S2,LT2,B3359,0,EXIT,10/31/2020 22:08,,,,
S2,LT2,B3360,0,EXIT,10/23/2020 7:01,,,,
S2,LT1,B3361,0,EXIT,11/4/2020 6:20,,,,
S2,LT1,B3362,0,EXIT,10/29/2020 7:15,,,,
S2,LT1,B3363,0,ENTRY,11/6/2020 5:49,,,,
S2,LT2,B3364,0,ENTRY,10/26/2020 7:48,,,,
S2,LT1,B3365,0,EXIT,10/23/2020 6:01,,,,
S2,LT2,B3366,0,EXIT,11/4/2020 17:15,,,,
